chapter,commentator,commentator_en,seq,lemma_zh,lemma_our_english,lemma_status,comment_chinese,comment_english
54,河上公,Heshang Gong (Han),5,故以身觀身,Observe the community through your community.,aligned to our base text,以修道之身觀不修道之身孰亡孰存也,
54,河上公,Heshang Gong (Han),6,以家觀家,Observe the community through your community.,aligned to our base text,以修道之家觀不修道之家也,
54,河上公,Heshang Gong (Han),7,以天下觀天下,Observe the nation through your nation. Observe the world through the world.,aligned to our base text,以修道之主觀不修道之主也,
55,河上公,Heshang Gong (Han),1,含德之厚,"A person with abundant integrity is like a newborn. Venomous creatures do not sting them,",aligned to our base text,謂含懐道徳之厚也,
55,河上公,Heshang Gong (Han),2,比於赤子,"A person with abundant integrity is like a newborn. Venomous creatures do not sting them,",aligned to our base text,神明保祐含徳之人若父母之於赤子也,
55,河上公,Heshang Gong (Han),3,毒蟲不螫,"fierce beasts do not seize them, birds of prey do not attack them.",aligned to our base text,蜂蠆蛇虺不螫螫音適,
55,河上公,Heshang Gong (Han),4,知和曰常,To force life to increase is an ill omen.,aligned to our base text,人能知和氣之柔弱有益於人者則為知道之常也,
55,河上公,Heshang Gong (Han),5,知常曰明,To force life to increase is an ill omen.,aligned to our base text,人能知道之常行則日以明達於玄妙也,
55,河上公,Heshang Gong (Han),6,謂之不道,This is called not-Tao. Not-Tao comes to an early end.,aligned to our base text,老不得道,
55,河上公,Heshang Gong (Han),7,不道早巳,This is called not-Tao. Not-Tao comes to an early end.,aligned to our base text,不得道者早巳死也,
55,王弼,Wang Bi (d. 249 CE),1,骨弱筋柔而握固,"Their bones are yielding and their muscles soft, yet their grasp is firm.",aligned to our base text,以柔弱之故故握能周固,
55,王弼,Wang Bi (d. 249 CE),2,精之至也終日號而不嗄〔案河上公注本而下有嗌字〕,"They do not yet know the union of female and male, yet their whole being quickens with life — this is vital essence at its utmost. It cries all day and never goes hoarse — this is harmony at its utmost. Knowing harmony is called the ever-present. Knowing the ever-present is called clear-seeing.",aligned to our base text,無争欲之心故終日出聲而不嗄也,
55,王弼,Wang Bi (d. 249 CE),3,和之至也知和曰常,Knowing harmony is called the ever-present. Knowing the ever-present is called clear-seeing. To force life to increase is an ill omen.,aligned to our base text,物以和為常故知和則得常也,
55,王弼,Wang Bi (d. 249 CE),4,知常曰明,To force life to increase is an ill omen.,aligned to our base text,不皦不昧不温不凉此常也無形不可得而見曰明也,
55,王弼,Wang Bi (d. 249 CE),5,益生曰祥,"When the heart drives the vital energy, that is called strong. When things reach their prime, they decay.",aligned to our base text,生不可益益之則夭也,
55,王弼,Wang Bi (d. 249 CE),6,心使氣曰强,"When the heart drives the vital energy, that is called strong. When things reach their prime, they decay.",aligned to our base text,心宜無有使氣則强,
55,王弼,Wang Bi (d. 249 CE),7,物壯則老謂之不道不道早已,This is called not-Tao. Not-Tao comes to an early end.,aligned to our base text,,
56,河上公,Heshang Gong (Han),1,知者不言,Those who know do not speak. Those who speak do not know.,aligned to our base text,知者貴行不貴言也,
56,河上公,Heshang Gong (Han),2,言者不知,Those who know do not speak. Those who speak do not know.,aligned to our base text,駟不及舌多言多患,
56,河上公,Heshang Gong (Han),3,塞其兊閉其門,"Block the openings, close the doors.",aligned to our base text,塞門之者欲絶其源,
56,河上公,Heshang Gong (Han),4,挫其銳,"Blunt the sharpness, untangle the knots.",aligned to our base text,情欲有所銳為當念道無為以挫止之挫子卧反,
56,河上公,Heshang Gong (Han),5,解其紛,"Blunt the sharpness, untangle the knots.",aligned to our base text,紛結恨不休當念道無為以挫止之,
56,河上公,Heshang Gong (Han),6,和其光,"Dim your own light, be the same as the dust.",aligned to our base text,雖有獨見之明當和之使闇昧不使曜亂,
56,河上公,Heshang Gong (Han),7,同其塵,"Dim your own light, be the same as the dust.",aligned to our base text,不當自别殊也,
56,河上公,Heshang Gong (Han),8,是謂玄同,This is called profound sameness.,aligned to our base text,玄天也人能行此上事是謂與天同道也,
56,河上公,Heshang Gong (Han),9,故不可得而親,"You cannot draw them near nor hold them off,",aligned to our base text,不以榮譽為樂獨立為哀,
56,河上公,Heshang Gong (Han),10,不可得而利,"neither benefit nor harm them,",aligned to our base text,身不欲富貴口不欲五味,
56,河上公,Heshang Gong (Han),11,不可得而貴,neither honor nor debase them.,aligned to our base text,不爲亂丗主不處暗君位,
56,河上公,Heshang Gong (Han),12,故為天下貴,"And so, they become the most honored in the world.",aligned to our base text,其德如此天子不得臣諸侯不得屈與世沉浮容身避害故為天下貴也,
56,王弼,Wang Bi (d. 249 CE),1,知者不言,Those who know do not speak. Those who speak do not know.,aligned to our base text,因自然也,
56,王弼,Wang Bi (d. 249 CE),2,言者不知,Those who know do not speak. Those who speak do not know.,aligned to our base text,造事端也,
56,王弼,Wang Bi (d. 249 CE),3,塞其兊閉其門挫其銳,"Block the openings, close the doors. Blunt the sharpness, untangle the knots.",aligned to our base text,含守質也,
56,王弼,Wang Bi (d. 249 CE),4,和其光,"Dim your own light, be the same as the dust.",aligned to our base text,無所特顯則物無所偏争也,
56,王弼,Wang Bi (d. 249 CE),5,同其塵,"Dim your own light, be the same as the dust.",aligned to our base text,無所特賤則物無所偏恥也,
56,王弼,Wang Bi (d. 249 CE),6,不可得而利不可得而害,"neither benefit nor harm them,",aligned to our base text,可得而利則可得而害也,
56,王弼,Wang Bi (d. 249 CE),7,不可得而貴不可得而賤,neither honor nor debase them.,aligned to our base text,可得而貴則可得而賤也,
56,王弼,Wang Bi (d. 249 CE),8,故為天下貴,"And so, they become the most honored in the world.",aligned to our base text,無物可以加之也,
57,河上公,Heshang Gong (Han),1,以正治國,"Govern the state with uprightness,",aligned to our base text,以至也天使正身之人使至有國也,
57,河上公,Heshang Gong (Han),2,以竒用兵,"wage war with surprise,",aligned to our base text,竒詐也天使詐為之人使用兵也,
57,河上公,Heshang Gong (Han),3,以無事取天下,and win the world by not meddling.,aligned to our base text,以無事無爲之人使取天下爲之主,
57,河上公,Heshang Gong (Han),4,吾何以知其然哉以此,How do I know it is so? By this:,aligned to our base text,此今也老子言我何以知天意然哉以今日所見知,
57,河上公,Heshang Gong (Han),5,天下多忌諱而民彌貧,"The more taboos in the world, the poorer the people become.",aligned to our base text,天下謂人主也忌諱者防禁也令煩則姦生禁多則下詐相殆故貧,
57,河上公,Heshang Gong (Han),6,人多伎巧竒物滋起,"The more cunning people become, the more strange contrivances appear.",aligned to our base text,人謂人君百里諸侯也多知伎巧謂刻畫宫觀彫琢服章竒物滋起下則化上飾金鏤玉文繡綵色日以滋甚,
57,河上公,Heshang Gong (Han),7,故聖人云,Therefore the sage says:,aligned to our base text,謂下事也,
57,河上公,Heshang Gong (Han),8,我無為而民自化,"I do not do, and the people transform themselves.",aligned to our base text,聖人言我修道承天无所攺作而民自化成也,
57,河上公,Heshang Gong (Han),9,我好靜而民自正,"I love stillness, and the people right themselves.",aligned to our base text,聖人言我好靜不言不教民皆自忠正也,
57,河上公,Heshang Gong (Han),10,我無事而民自富,"I do not meddle, and the people enrich themselves.",aligned to our base text,我無徭役徴召之事民安其業故皆自富,
57,王弼,Wang Bi (d. 249 CE),1,以正治國以竒用兵以無事取天下,"Govern the state with uprightness, wage war with surprise, and win the world by not meddling.",aligned to our base text,以道治國則國平以正治國則竒正起也以無事則能取天下也上章云其取天下者常以無事及其有事又不足以取天下也故以正治國則不足以取天下而以竒用兵也夫以道治國崇本以息末以正治國立辟以攻末本不立而末淺民無所及故必至於竒用兵也,
57,王弼,Wang Bi (d. 249 CE),2,人多伎巧竒物滋起,"The more cunning people become, the more strange contrivances appear.",aligned to our base text,民多智慧則巧偽生巧偽生則邪事起,
57,王弼,Wang Bi (d. 249 CE),3,法令滋彰盗賊多有,"The more laws are proclaimed, the more thieves there are.",aligned to our base text,立正欲以息邪而竒兵用多忌諱欲以恥貧而民彌貧利器欲以强國者也而國愈昏多皆舍本以治末故以致此也,
57,王弼,Wang Bi (d. 249 CE),4,故聖人云我無為而民自化我好静而民自正我無事而民自富我無欲而民自樸〔案一本有我無情而民自清句〕,"Therefore the sage says: I do not do, and the people transform themselves. I love stillness, and the people right themselves. I do not meddle, and the people enrich themselves. I am desireless, and the people become plain of themselves.",aligned to our base text,上之所欲民從之速也我之所欲唯無欲而民亦無欲而自樸也此四者崇本以息末也,
58,河上公,Heshang Gong (Han),1,其政悶悶,"When the government is dull and undiscerning, the people are pure and honest.",aligned to our base text,其政教寛大悶悶昧昧似若不明也,
58,河上公,Heshang Gong (Han),2,其政察察,"When the government is sharp and prying, the people turn cunning.",aligned to our base text,其政教急疾言決於口聽決於耳也,
58,河上公,Heshang Gong (Han),3,禍兮福之所倚,Disaster is what fortune leans on;,aligned to our base text,倚因也夫禍因福而生天遭禍而能悔過責已修善行道則禍去而福來,
58,河上公,Heshang Gong (Han),4,福兮禍之所伏,fortune is where disaster hides.,aligned to our base text,禍伏匿於福中人得福而為驕恣則福去禍來,
58,河上公,Heshang Gong (Han),5,孰知其極,Who knows where it ends? It has no fixed norm —,aligned to our base text,禍福更相生誰能知其窮極時,
58,河上公,Heshang Gong (Han),6,其無正,Who knows where it ends? It has no fixed norm —,aligned to our base text,无不也謂人君不正其身其无國也,
58,河上公,Heshang Gong (Han),7,正復為竒,"The straight turns crooked, the good turns monstrous.",aligned to our base text,竒詐也人君不正下雖正復化上為詐也,
58,河上公,Heshang Gong (Han),8,人之迷其日固乆,People have been lost in this for a very long time.,aligned to our base text,言人君迷惑失正以來其日已固久,
58,河上公,Heshang Gong (Han),9,是以聖人方而不割,"Therefore the sage is square but does not cut,",aligned to our base text,聖人行方正者欲以率下不以割截人也,
58,河上公,Heshang Gong (Han),10,直而不肆,"straight but does not overreach,",aligned to our base text,肆申也聖人雖直曲巳從人不自申之也,
